Date,REF_EP,EP_LTM_formula,EP_trial,EP_self,EP_from_EPSAct,EP_from_EPSfr,EP_NetIncome_MktCap,EP_from_EPSAct_ff,EP_from_EPSfr_ff,EP_from_NI_Shares,EP_from_TTM
2024-02-13,0.07305005440696426,0.10471527022125499,0.06782734856728329,0.10471527022125499,0.10446137105549509,0.06782734856728329,0.06771301549615849,0.10446137105549509,0.06782734856728329,0.06780215756849303,0.10471527022125499
2024-02-14,0.07344967177242864,0.10528811086797957,0.06819839533187455,0.10528811086797957,0.1050328227571116,0.06819839533187455,0.06808343680631254,0.1050328227571116,0.06819839533187455,0.06817306652674517,0.10528811086797957
2024-02-15,0.07423479542941389,0.10641356431994103,0.06892738665683745,0.10641356431994103,0.1061555473645411,0.06892738665683745,0.06881119930811275,0.1061555473645411,0.06892738665683745,0.06890178710517335,0.10641356431994103
2024-02-16,0.07371852122986827,0.10567349926793558,0.0684480234260615,0.10567349926793558,0.10541727672035138,0.0684480234260615,0.06833264411526717,0.10541727672035138,0.0684480234260615,0.06842260190934674,0.10567349926793558
2024-02-19,0.07369154774972553,0.10563483351628249,0.06842297841200147,0.10563483351628249,0.10537870472008781,0.06842297841200147,0.06830764131829821,0.10537870472008781,0.06842297841200147,0.06839756619697596,0.10563483351628249
2024-02-20,0.07310308529945532,0.10479128856624319,0.06787658802177858,0.10479128856624319,0.10453720508166968,0.06787658802177858,0.06776217195023919,0.10453720508166968,0.06787658802177858,0.06785137873551189,0.10479128856624319
2024-02-21,0.0732360000000002,0.10498181818181818,0.068,0.10498181818181818,0.10472727272727272,0.068,0.06788537589923963,0.10472727272727272,0.068,0.06797474487866738,0.10498181818181818
2024-02-22,0.07297065217391296,0.10460144927536232,0.0677536231884058,0.10460144927536232,0.10434782608695652,0.0677536231884058,0.06763941439235834,0.10434782608695652,0.0677536231884058,0.06772845957113596,0.10460144927536232
2024-02-23,0.07484169453734685,0.10728353771832033,0.0694908955778521,0.10728353771832033,0.10702341137123746,0.0694908955778521,0.06937375835113709,0.10702341137123746,0.0694908955778521,0.06946508673962663,0.10728353771832033
2024-02-26,0.07672342857142868,0.10998095238095239,0.07123809523809524,0.10998095238095239,0.10971428571428571,0.07123809523809524,0.07111801284682281,0.10971428571428571,0.07123809523809524,0.07121163749193725,0.10998095238095239
2024-02-27,0.07571390977443604,0.10853383458646616,0.07030075187969925,0.10853383458646616,0.10827067669172931,0.07030075187969925,0.0701822495198906,0.10827067669172931,0.07030075187969925,0.07027464226178018,0.10853383458646616
2024-02-28,0.07851812865497088,0.11255360623781677,0.07290448343079922,0.11255360623781677,0.11228070175438597,0.07290448343079922,0.07278159209470135,0.11228070175438597,0.07290448343079922,0.07287740678999426,0.11255360623781677
2024-02-29,0.0793847063460783,0.11379582183681514,0.0737091052424123,0.11379582183681514,0.11351990540007882,0.0737091052424123,0.07358485759673233,0.11351990540007882,0.0737091052424123,0.07368172976599735,0.11379582183681514
2024-03-01,0.07919740464018844,0.1135273299252851,0.07353519465198585,0.1135273299252851,0.11325206449075895,0.07353519465198585,0.07341124015843846,0.11325206449075895,0.07353519465198585,0.07350788376576299,0.1135273299252851
2024-03-04,0.07461959999999979,0.11548,0.0748,0.11548,0.1152,0.0748,0.07467391348916359,0.1152,0.0748,0.07477221936653411,0.11548
