Date,REF_CFP,REF_CFP_fiscal,CFP_from_CFPS_fiscal,CFP_from_CFOpToShareTtm,CFP_from_OperatingCFTtm_per_share,CFP_from_CF,CFP_from_OpCF,CFP_from_TTM_OpCFAct,CFP_from_TTM_OpCF,CFP_trial,CFP_self
2025-06-18,0.14881032315075682,,,,,0.1041571737676284,0.13922930685548518,,0.15111617075438966,0.15111617075438966,0.15111617075438966
2025-06-19,0.14349103522644904,,,,,0.10043403154925631,0.13425249640990986,,0.14571445933248037,0.14571445933248037,0.14571445933248037
2025-06-23,0.14049015570186704,,,,,0.09833361859752199,0.13144482576369323,,0.14266708054148952,0.14266708054148952,0.14266708054148952
2025-06-24,0.1437416745892901,,,,,0.10060946217204979,0.1344869985870451,,0.1459689824055502,0.1459689824055502,0.1459689824055502
2025-06-25,0.14299236959577505,,,,,0.1000849992936551,0.13378593690891974,,0.14520806677181144,0.14520806677181144,0.14520806677181144
2025-06-26,0.14079060513664424,,,,,0.09854391290589992,0.13172593103692612,,0.1429721855041531,0.1429721855041531,0.1429721855041531
2025-06-27,0.14367893269728255,,,,,0.10056554708598604,0.13442829627426156,,0.14590526831458314,0.14590526831458314,0.14590526831458314
2025-06-30,0.14286824427494554,,,,,0.09999811995399047,0.13366980328313074,,0.19321670635177818,0.19321670635177818,0.19321670635177818
2025-07-01,0.13918327053254725,,,,,0.09741888726173109,0.13022208319844958,,0.18823310420063297,0.18823310420063297,0.18823310420063297
2025-07-02,0.1372106856229572,,,,,0.09603821107711298,0.12837650136070583,,0.18556535699645557,0.18556535699645557,0.18556535699645557
2025-07-03,0.132090062122582,,,,,0.09245412053531059,0.12358556451217224,,0.17864016510212555,0.17864016510212555,0.17864016510212555
2025-07-04,0.13435446318754046,,,,,0.09403904831591592,0.12570417418952376,,0.1817025679324477,0.1817025679324477,0.1817025679324477
2025-07-07,0.13451918055148113,,,,,0.09415433934368371,0.1258582863769241,,0.18192533364711766,0.18192533364711766,0.18192533364711766
2025-07-08,0.13235562316424374,,,,,0.0926399953252891,0.12383402764951075,,0.17899931300140606,0.17899931300140606,0.17899931300140606
2025-07-09,0.13386272257400333,,,,,0.0936948631045116,0.12524409384478782,,0.18103753210024276,0.18103753210024276,0.18103753210024276
2025-07-10,0.1288330468921622,,,,,0.09017442989197418,0.12053824922283102,,0.17423533911330602,0.17423533911330602,0.17423533911330602
2025-07-11,0.12939010802259218,,,,,0.0905643350526706,0.12105944448283538,,0.17498871518651607,0.17498871518651607,0.17498871518651607
2025-07-14,0.1300546956971451,,,,,0.09102950153061795,0.12168124328895032,,0.17588751143204145,0.17588751143204145,0.17588751143204145
2025-07-15,0.13129973466672298,,,,,0.09190094470442521,0.12284612156535031,,0.1775713168865165,0.1775713168865165,0.1775713168865165
2025-07-16,0.1319841358498293,,,,,0.0923799792999174,0.12348645820542631,,0.17849690915577263,0.17849690915577263,0.17849690915577263
2025-07-17,0.13166737392378974,,,,,0.0921582673495976,0.1231900907057333,,0.17806851657379877,0.17806851657379877,0.17806851657379877
2025-07-18,0.12587703051987542,,,,,0.08810541811625011,0.11777255325595919,,0.17023758754665275,0.17023758754665275,0.17023758754665275
2025-07-21,0.12684718104411338,,,,,0.08878445794758921,0.1186802415276814,,0.1715496306105961,0.1715496306105961,0.1715496306105961
2025-07-22,0.12558887249503026,,,,,0.08790372696451507,0.11750294802149303,,0.1698478792195715,0.1698478792195715,0.1698478792195715
2025-07-23,0.1253497466905842,,,,,0.08773635505483397,0.11727921811284586,,0.16952448264832326,0.16952448264832326,0.16952448264832326
2025-07-24,0.11109295808622148,,,,,0.07775756610664665,0.10394033977871524,,0.1502434328162325,0.1502434328162325,0.1502434328162325
2025-07-25,0.15178235513441113,,,,,0.07925547587684692,0.10594263046588691,,0.15313769915187372,0.15313769915187372,0.15313769915187372
2025-07-28,0.1520962793435826,,,,,0.07941939619923957,0.10616174655785357,,0.1534544265544629,0.1534544265544629,0.1534544265544629
