Date,REF_PE,PE_LTM_formula,PE_trial,PE_self,PE_from_EPSAct,PE_from_EPSfr,PE_from_NetIncome_MktCap,PE_from_EPSAct_ff,PE_from_EPSfr_ff,PE_from_NI_Shares,PE_from_TTM,Implied_EPS_REF,Implied_EPS_LTM_formula,Implied_EPS_trial,Implied_EPS_trial_source,Implied_EPS_self,Implied_EPS_self_source
2024-02-21,13.6544868643836,9.525458953931416,14.705882352941176,9.525458953931416,9.54861111111111,14.705882352941176,14.730713158077997,9.54861111111111,14.705882352941176,14.71134612987465,9.525458953931416,2.0139900000000055,2.887,1.87,EPSFR_LTM,2.887,TTM_EPSAct
2024-02-22,13.7041395438905,9.560096986491168,14.759358288770054,9.560096986491168,9.583333333333334,14.759358288770054,14.784279387743732,9.583333333333334,14.759358288770054,14.764841933983288,9.560096986491168,2.013989999999998,2.887,1.87,EPSFR_LTM,2.887,TTM_EPSAct
2024-02-23,13.3615360552932,9.321094561828888,14.3903743315508,9.321094561828888,9.34375,14.3903743315508,14.41467240305007,9.34375,14.3903743315508,14.395720885633704,9.321094561828888,2.0139900000000037,2.887,1.87,EPSFR_LTM,2.887,TTM_EPSAct
2024-02-26,13.033828370548,9.092483546934535,14.037433155080214,9.092483546934535,9.114583333333334,14.037433155080214,14.0611352872562,9.114583333333334,14.037433155080214,14.042648578516712,9.092483546934535,2.013990000000003,2.887,1.87,EPSFR_LTM,2.887,TTM_EPSAct
2024-02-27,13.207612748822,9.213716660893661,14.224598930481283,9.213716660893661,9.236111111111112,14.224598930481283,14.248617091086349,9.236111111111112,14.224598930481283,14.229883892896936,9.213716660893661,2.013989999999999,2.887,1.87,EPSFR_LTM,2.887,TTM_EPSAct
2024-02-28,12.7359122935069,8.88465535157603,13.71657754010695,8.88465535157603,8.90625,13.71657754010695,13.73973790926184,8.90625,13.71657754010695,13.7216737538649,8.88465535157603,2.013990000000003,2.887,1.87,EPSFR_LTM,2.887,TTM_EPSAct
2024-02-29,12.5968847908877,8.78766886040873,13.566844919786096,8.78766886040873,8.809027777777779,13.566844919786096,13.589752466197703,8.809027777777779,13.566844919786096,13.571885502360724,8.78766886040873,2.0139900000000064,2.887,1.87,EPSFR_LTM,2.887,TTM_EPSAct
2024-03-01,12.6266763985919,8.808451679944579,13.598930481283421,8.808451679944579,8.82986111111111,13.598930481283421,13.621892203997213,8.82986111111111,13.598930481283421,13.603982984825905,8.808451679944579,2.0139899999999917,2.887,1.87,EPSFR_LTM,2.887,TTM_EPSAct
2024-03-04,13.4013047510306,8.659508139937651,13.36898395721925,8.659508139937651,8.680555555555555,13.36898395721925,13.39155741643454,8.680555555555555,13.36898395721925,13.373951027158773,8.659508139937651,1.8654899999999945,2.887,1.87,EPSFR_LTM,2.887,TTM_EPSAct
2024-03-05,13.3101758787236,8.600623484586075,13.278074866310158,8.600623484586075,8.621527777777777,13.278074866310158,13.300494826002716,8.621527777777777,13.278074866310158,13.283008160174093,8.600623484586075,1.8654899999999932,2.887,1.87,EPSFR_LTM,2.887,TTM_EPSAct
2024-03-06,13.3476995320264,8.6248701073779,13.315508021390373,8.6248701073779,8.645833333333334,13.315508021390373,13.337991186768804,8.645833333333334,13.315508021390373,13.320455223050137,8.6248701073779,1.8654900000000052,2.887,1.87,EPSFR_LTM,2.887,TTM_EPSAct
2024-03-07,13.4281073605326,8.676827156217527,13.395721925133689,8.676827156217527,8.697916666666668,13.395721925133689,13.418340531267411,8.697916666666668,13.395721925133689,13.40069892921309,8.676827156217527,1.865490000000003,2.887,1.87,EPSFR_LTM,2.887,TTM_EPSAct
2024-03-08,13.5567598861425,8.759958434360929,13.524064171122994,8.759958434360929,8.78125,13.524064171122994,13.54689948246518,8.78125,13.524064171122994,13.529088859073815,8.759958434360929,1.865490000000002,2.887,1.87,EPSFR_LTM,2.887,TTM_EPSAct
2024-03-11,13.5031546671384,8.725320401801179,13.470588235294118,8.725320401801179,8.746527777777779,13.470588235294118,13.493333252799374,8.746527777777779,13.470588235294118,13.47559305496518,8.725320401801179,1.865489999999999,2.887,1.87,EPSFR_LTM,2.887,TTM_EPSAct
2024-03-12,13.7497386745574,8.88465535157603,13.71657754010695,8.88465535157603,8.90625,13.71657754010695,13.73973790926184,8.90625,13.71657754010695,13.7216737538649,8.88465535157603,1.8654899999999937,2.887,1.87,EPSFR_LTM,2.887,TTM_EPSAct
2024-03-13,13.5460388423417,8.753030827848978,13.513368983957218,8.753030827848978,8.774305555555555,13.513368983957218,13.536186236532032,8.774305555555555,13.513368983957218,13.518389698252088,8.753030827848978,1.8654899999999988,2.887,1.87,EPSFR_LTM,2.887,TTM_EPSAct
2024-03-14,13.2404890940182,8.555594042258399,13.208556149732619,8.555594042258399,8.57638888888889,13.208556149732619,13.230858727437326,8.57638888888889,13.208556149732619,13.213463614832868,8.555594042258399,1.8654899999999992,2.887,1.87,EPSFR_LTM,2.887,TTM_EPSAct
2024-03-15,13.2833732692215,8.583304468306201,13.251336898395722,8.583304468306201,8.604166666666668,13.251336898395722,13.273711711169916,8.604166666666668,13.251336898395722,13.256260258119777,8.583304468306201,1.865489999999999,2.887,1.87,EPSFR_LTM,2.887,TTM_EPSAct
2024-03-18,13.3476995320264,8.6248701073779,13.315508021390373,8.6248701073779,8.645833333333334,13.315508021390373,13.337991186768804,8.645833333333334,13.315508021390373,13.320455223050137,8.6248701073779,1.8654900000000052,2.887,1.87,EPSFR_LTM,2.887,TTM_EPSAct
2024-03-19,13.3905837072297,8.652580533425702,13.358288770053475,8.652580533425702,8.67361111111111,13.358288770053475,13.380844170501394,8.67361111111111,13.358288770053475,13.363251866337047,8.652580533425702,1.865490000000005,2.887,1.87,EPSFR_LTM,2.887,TTM_EPSAct
2024-03-20,13.2351285721178,8.552130239002425,13.203208556149733,8.552130239002425,8.572916666666668,13.203208556149733,13.225502104470683,8.572916666666668,13.203208556149733,13.208114034422005,8.552130239002425,1.8654899999999974,2.887,1.87,EPSFR_LTM,2.887,TTM_EPSAct
2024-03-21,12.9295788237943,8.354693453411846,12.898395721925134,8.354693453411846,8.375,12.898395721925134,12.920174595375974,8.375,12.898395721925134,12.903187951002785,8.354693453411846,1.8654899999999979,2.887,1.87,EPSFR_LTM,2.887,TTM_EPSAct
2024-03-22,13.2297680502174,8.54866643574645,13.197860962566844,8.54866643574645,8.569444444444445,13.197860962566844,13.220145481504177,8.569444444444445,13.197860962566844,13.202764454011142,8.54866643574645,1.8654899999999957,2.887,1.87,EPSFR_LTM,2.887,TTM_EPSAct
2024-03-25,13.7604597183582,8.891582958087982,13.727272727272727,8.891582958087982,8.913194444444445,13.727272727272727,13.750451155194988,8.913194444444445,13.727272727272727,13.73237291468663,8.891582958087982,1.8654899999999972,2.887,1.87,EPSFR_LTM,2.887,TTM_EPSAct
2024-03-26,13.615725627047,8.798060270176654,13.582887700534759,8.798060270176654,8.819444444444445,13.582887700534759,13.605822335097425,8.819444444444445,13.582887700534759,13.587934243593313,8.798060270176654,1.8654900000000065,2.887,1.87,EPSFR_LTM,2.887,TTM_EPSAct
2024-03-27,13.7819018059598,8.90543817111188,13.748663101604278,8.90543817111188,8.927083333333334,13.748663101604278,13.771877647061213,8.927083333333334,13.748663101604278,13.753771236330083,8.90543817111188,1.8654900000000039,2.887,1.87,EPSFR_LTM,2.887,TTM_EPSAct
2024-03-28,13.4549099700347,8.694146172497403,13.422459893048128,8.694146172497403,8.715277777777779,13.422459893048128,13.44512364610021,8.715277777777779,13.422459893048128,13.42744683126741,8.694146172497403,1.8654899999999977,2.887,1.87,EPSFR_LTM,2.887,TTM_EPSAct
