Instrument,Date,SourceDate,LookbackDays,REF_PE,PE_trial,REF_PCF,PCF_MktCap_div_OpCF,PCF_Price_div_CFPS_Act,PCF_Price_div_OpCFPS
WPP.L,2024-05-31,2024-05-31,0,80.7194386797115,81.2466335483173,7.11486584650623,7.177558832131045,,7.193342665914896
WPP.L,2024-06-30,2024-06-28,2,71.5881015910663,72.36233748739406,6.31000539077048,6.392699279103653,,6.406752709868866
WPP.L,2024-07-31,2024-07-31,0,74.1772902460718,75.45899559831439,6.53822480164594,6.666267059812216,,6.680921890032959
WPP.L,2024-08-31,2024-08-30,1,38.8853092783505,72.83971683119739,6.83786357864485,7.045575748477928,,7.025415782052091
WPP.L,2024-09-30,2024-09-30,0,40.979381443299,77.57924261296318,7.20609981113194,7.5040164091504655,,7.482544676496103
WPP.L,2024-10-31,2024-10-31,0,43.6963058419244,81.64257719610723,7.68386271789723,7.8970510452309,,7.874454696881461
WPP.L,2024-11-30,2024-11-29,1,46.1340206185567,87.60120103098956,8.11439189349209,8.47535891693529,,8.449166018534548
WPP.L,2024-12-31,2024-12-31,0,44.4265463917526,84.63751993883004,7.81406872983631,8.188624709233073,,8.163317956191324
WPP.L,2025-01-31,2025-01-31,0,41.5270618556701,78.28096940182083,7.30408599910007,7.573632601353957,,7.550226467030162
WPP.L,2025-02-28,2025-02-28,0,34.5790378006873,13.043384514582243,6.08201627026176,4.980756290219748,,5.028310535270902
WPP.L,2025-03-31,2025-03-31,0,11.7761478299631,11.596527874114894,4.45312450617614,4.428258561965451,,4.4705377823358745
WPP.L,2025-04-30,2025-04-30,0,11.6748389188313,11.325927789269391,4.41481476334944,4.324927016903552,,4.366219669506137
WPP.L,2025-05-31,2025-05-30,1,12.144912266483,11.878428639370991,4.59257197006534,4.535905393061887,,4.579212381804552
WPP.L,2025-06-30,2025-06-30,0,10.3861895692345,9.97905504029295,3.92751483459376,3.8106092101188125,,3.846991364477178
WPP.L,2025-07-31,2025-07-31,0,8.3073307128095,7.924243223552762,3.14139891178978,3.0259572764121443,,3.054847891702715
WPP.L,2025-08-31,2025-08-29,2,11.2954026642009,7.547684199789328,4.62394563313816,4.458592088104758,,4.378686430900998
WPP.L,2025-09-30,2025-09-30,0,10.6279076487416,7.039622019078292,4.35069635167106,4.158467975963619,,4.083941060288449
WPP.L,2025-10-31,2025-10-31,0,8.30756783309735,5.476802300534132,3.40082980180921,3.235274126328312,,3.177292436101863
WPP.L,2025-11-30,2025-11-28,2,8.77857080937383,5.794059102731521,3.59364206535527,3.422685076592258,,3.3613446590249576
WPP.L,2025-12-31,2025-12-31,0,9.75236223885342,6.468393730217067,3.99227846299343,3.821030178911994,,3.7525507303309165
WRT1V.HE,2010-01-31,2010-01-29,2,8.082642857,8.703125338835928,21.268548263,9.63447058076923,,9.65539099638911
WRT1V.HE,2010-02-28,2010-02-26,2,8.864540019,8.89855859957969,9.878962883,9.85081768917379,,9.872207883738763
WRT1V.HE,2010-03-31,2010-03-31,0,9.481467505,9.517853607650839,10.566489107,10.53638514957265,,10.5592639943013
WRT1V.HE,2010-04-30,2010-04-30,0,11.429913654,11.420174498073953,7.49360986,7.478887640471493,,7.490099784324919
WRT1V.HE,2010-05-31,2010-05-31,0,10.375755814,10.366914881153143,6.802489365,6.789124946168939,,6.799303016651429
WRT1V.HE,2010-06-30,2010-06-30,0,11.095307373,11.085853327534483,7.274237344,7.259946111100177,,7.270830023799346
WRT1V.HE,2010-07-31,2010-07-30,1,12.854546263,12.856756931572814,5.745039263,5.73676110814121,,5.7531916461032315
WRT1V.HE,2010-08-31,2010-08-31,0,13.399041535,13.401345842967153,5.988388709,5.979759906628241,,5.996886412386028
WRT1V.HE,2010-09-30,2010-09-30,0,15.242683419,15.245304788565534,6.812361395,6.8025453120317,,6.8220283403260265
WRT1V.HE,2010-10-31,2010-10-29,2,15.297466081,15.272711999999999,7.110839021,7.110839021459228,,7.125921153682215
WRT1V.HE,2010-11-30,2010-11-30,0,16.177677423,16.151498999999998,7.519994441,7.519994441344778,,7.535944394667898
WRT1V.HE,2010-12-31,2010-12-30,1,17.331057803,17.303013,8.056129129,8.056129129470673,,8.073216227683622
WRT1V.HE,2011-01-31,2011-01-31,0,17.118592996,14.413405400432403,7.957367476,8.40211460120846,,8.392013211970076
WRT1V.HE,2011-02-28,2011-02-28,0,14.195553321,14.2345156170937,8.297833037,8.297833037009063,,8.287857019622928
WRT1V.HE,2011-03-31,2011-03-31,0,14.042638923,14.081181517089103,8.208448839,8.208448839123868,,8.198580283325375
WRT1V.HE,2011-04-30,2011-04-29,1,12.203296576,12.221841594827586,8.525699658,8.525699658306173,,8.514643444808803
WRT1V.HE,2011-05-31,2011-05-31,0,11.591752324,11.609367995689654,8.098450957,8.098450956514657,,8.087948803452521
WRT1V.HE,2011-06-30,2011-06-30,0,10.708921525,10.725195581896552,7.481670876,7.481670875732899,,7.47196856931413
WRT1V.HE,2011-07-31,2011-07-29,2,9.374611488,9.403044132101435,8.324735928,8.324735927941177,,8.296162736064673
WRT1V.HE,2011-08-31,2011-08-31,0,9.038637358,9.06605101238451,8.026388,8.026388000210083,,7.998838835120594
WRT1V.HE,2011-09-30,2011-09-30,0,8.357356483,8.382703852958521,7.421404702,7.4214047023109035,,7.3959320359839875
WRT1V.HE,2011-10-31,2011-10-31,0,11.680203401,11.729741557447625,9.18378004,9.183780040295359,,9.15212543967911
WRT1V.HE,2011-11-30,2011-11-30,0,12.886857853,12.941513680283174,10.132534843,10.132534842827004,,10.097610079573462
WRT1V.HE,2011-12-31,2011-12-30,1,11.812512003,11.86261130775854,9.287810172,9.2878101721519,,9.255797001071034
WRT1V.HE,2012-01-31,2012-01-31,0,13.633078369,17.888498322951605,10.719264786,21.90056684827582,,21.900763955348495
WRT1V.HE,2012-02-29,2012-02-29,0,17.945921993,17.944052665569465,21.968581031,21.96858103103444,,21.968778750240883
WRT1V.HE,2012-03-31,2012-03-30,1,19.640505959,19.638460115414265,24.043013605,24.043013605172412,,24.04322999445868
WRT1V.HE,2012-04-30,2012-04-30,0,21.932916923,21.99966145810852,47.493179176,47.49317917637787,,47.4936066192649
WRT1V.HE,2012-05-31,2012-05-31,0,19.006615385,19.064454827988087,41.15661374,41.156613740157404,,41.15698415338522
WRT1V.HE,2012-06-30,2012-06-29,1,18.497381538,18.553671321275953,40.053927108,40.05392710787402,,40.05428759682282
WRT1V.HE,2012-07-31,2012-07-31,0,17.15483274,17.21100798580302,,-803.4288695333333,,-803.4361004654032
WRT1V.HE,2012-08-31,2012-08-31,0,17.962036408,18.02085492457853,,-841.2334194499983,,-841.2409906264185
WRT1V.HE,2012-09-30,2012-09-28,2,18.916642486,18.97858695652174,,-885.9414089166667,,-885.9493824690104
WRT1V.HE,2012-10-31,2012-10-31,0,20.249382844,20.26595030584018,,-58.62757778380953,,-58.628105437285804
WRT1V.HE,2012-11-30,2012-11-30,0,21.040931933,21.058147017571198,,-60.919331865714284,,-60.91988014518355
WRT1V.HE,2012-12-31,2012-12-28,3,21.229087045,21.246456071999063,,-61.464093081904664,,-61.464646264273995
WRT1V.HE,2013-01-31,2013-01-31,0,22.740816043,20.377649649422683,,45.18497782026144,,45.18523889167953
WRT1V.HE,2013-02-28,2013-02-28,0,20.596582709,20.58113545191335,45.63618302,45.63618301960784,,45.636446698015845
WRT1V.HE,2013-03-31,2013-03-28,3,20.39294418,20.377649649422683,45.18497782,45.18497782026137,,45.18523889167953
WRT1V.HE,2013-04-30,2013-04-30,0,21.245888617,21.17599486934733,35.173095288,35.17309528755981,,35.173328879593505
WRT1V.HE,2013-05-31,2013-05-31,0,20.635931525,20.568044386111442,34.163296201,34.163296200956935,,34.16352308669936
WRT1V.HE,2013-06-30,2013-06-28,2,19.056883726,18.994191265958715,31.549143425,31.54914342535885,,31.54935294995468
WRT1V.HE,2013-07-31,2013-07-31,0,19.281759947,19.220319762711863,15.604984285,15.60498428511628,,15.605106839872988
WRT1V.HE,2013-08-31,2013-08-30,1,20.024238064,19.960432016949152,16.205881681,16.20588168116277,,16.206008955106192
WRT1V.HE,2013-09-30,2013-09-30,0,18.919022546,18.85873820338983,15.311416092,15.311416091627907,,15.31153634082776
WRT1V.HE,2013-10-31,2013-10-31,0,16.453862824,17.470664190717596,14.383633297,14.383633297098216,,14.352124634433531
WRT1V.HE,2013-11-30,2013-11-29,1,18.136014701,19.256768212664237,15.854136365,15.854136364508905,,15.819406430546419
WRT1V.HE,2013-12-31,2013-12-30,1,18.015141512,19.128425408692024,15.748471473,15.748471473437501,,15.71397300807124
WRT1V.HE,2014-01-31,2014-01-31,0,20.281513802,20.3383635,17.729688181,13.71830795354057,,13.748221563248988
WRT1V.HE,2014-02-28,2014-02-28,0,20.040500835,21.6312915,14.590393088,14.590393087910154,,14.62220833260378
WRT1V.HE,2014-03-31,2014-03-31,0,18.44961354,19.9141215,13.432155019,13.432155018825526,,13.461444654554448
WRT1V.HE,2014-04-30,2014-04-30,0,18.916454533,20.90622909375,13.064783759,13.064783759405941,,13.092005643852643
WRT1V.HE,2014-05-31,2014-05-30,1,18.652547843,20.61456271875,12.882514728,12.882514728382837,,12.909356835667355
WRT1V.HE,2014-06-30,2014-06-30,0,17.069107702,18.86456446875,11.788900542,11.788900542244225,,11.813463986555623
WRT1V.HE,2014-07-31,2014-07-31,0,17.291233941,19.343570399999997,11.847030929,11.847030929299363,,11.886921097053369
WRT1V.HE,2014-08-31,2014-08-29,2,17.538775466,19.6204932,12.016633175,12.016633174840749,,12.057094410743954
WRT1V.HE,2014-09-30,2014-09-30,0,16.24147451,18.1692126,11.127791777,11.127791776910811,,11.165260192698856
WRT1V.HE,2014-10-31,2014-10-31,0,17.702657815,19.452714509023735,13.064573772,13.064573772043012,,13.096988992871147
WRT1V.HE,2014-11-30,2014-11-28,2,17.252427882,18.957975557766098,12.732303768,12.732303768100358,,12.763894575844661
WRT1V.HE,2014-12-31,2014-12-30,1,17.764923657,19.5211358533466,13.110526007,13.110526006630824,,13.143055242034384
WRT1V.HE,2015-01-31,2015-01-30,1,19.699954436,23.36956037568609,14.538580066,17.908449617880773,,17.961905600135246
WRT1V.HE,2015-02-28,2015-02-27,1,20.830741438,23.01728399754543,17.677518089,17.638494870419404,,17.691145048905394
WRT1V.HE,2015-03-31,2015-03-31,0,21.195832192,23.420697269287153,17.987343758,17.94763659735097,,18.001209551120226
WRT1V.HE,2015-04-30,2015-04-30,0,21.417729196,21.808720837455716,21.39387918,21.337430949868075,,21.413564708246188
WRT1V.HE,2015-05-31,2015-05-29,2,21.250566432,21.638506430919477,21.226902562,21.170894903430078,,21.24643444710866
WRT1V.HE,2015-06-30,2015-06-30,0,21.950560508,22.35127925828998,21.92611715,21.868264597889183,,21.94629241562207
WRT1V.HE,2015-07-31,2015-07-31,0,20.930595727,20.910188191881918,22.661055101,22.598970018082163,,22.650477146429957
WRT1V.HE,2015-08-31,2015-08-31,0,18.47818255,18.460166141661414,20.005886043,19.951075396164384,,19.99654749512659
WRT1V.HE,2015-09-30,2015-09-30,0,17.752468446,17.735159616596164,19.22017275,19.167514742739726,,19.211200965659266
WRT1V.HE,2015-10-31,2015-10-30,1,19.573158222,18.864241953805376,26.43031142,26.33948560756014,,26.581288311840876
WRT1V.HE,2015-11-30,2015-11-30,0,21.426715151,20.650665278303673,28.933233346,28.833806426804124,,29.09850758583919
WRT1V.HE,2015-12-31,2015-12-30,1,21.230278412,20.461343241196516,28.667978033,28.569462644329896,,28.831737064953497
WRT1V.HE,2016-01-31,2016-01-29,2,20.807183895,18.36022644301924,28.096658898,31.95306306,,32.00791479460263
WRT1V.HE,2016-02-29,2016-02-29,0,17.31702969,16.502425752343363,28.719855517,28.7198555172549,,28.769157015821726
WRT1V.HE,2016-03-31,2016-03-31,0,18.548297086,17.675773556980758,30.761881334,30.76188133372549,,30.814688244525453
WRT1V.HE,2016-04-30,2016-04-29,1,17.628345957,17.660526306851953,36.022965401,36.02296540097561,,36.09983898237948
WRT1V.HE,2016-05-31,2016-05-31,0,17.538885868,17.570902909461413,35.840156549,35.840156548780485,,35.91664001318471
WRT1V.HE,2016-06-30,2016-06-30,0,17.209296066,17.240711445390996,35.166650251,35.166650251219465,,35.241696442467145
WRT1V.HE,2016-07-31,2016-07-29,2,21.835586743,21.932553195816876,21.269168518,21.269168518333306,,21.275556629295593
WRT1V.HE,2016-08-31,2016-08-31,0,20.744369889,20.83649051678842,20.206257984,20.206257984444445,,20.212326854415803
WRT1V.HE,2016-09-30,2016-09-30,0,22.538690387,22.63877914879913,21.954033553,21.954033553055528,,21.960627360532573
WRT1V.HE,2016-10-31,2016-10-31,0,22.99210483,23.041316865208163,14.002343283,14.002343282882865,,14.002466361956659
WRT1V.HE,2016-11-30,2016-11-30,0,23.208020535,23.25769471394235,14.13383737,14.13383736954955,,14.133961604442039
WRT1V.HE,2016-12-31,2016-12-30,1,24.906168379,24.959477253986915,15.168020592,15.168020591711711,,15.168153916962188
WRT1V.HE,2017-01-31,2017-01-31,0,27.106174349,25.949984664633128,16.507838718,14.945922493474715,,14.946057008122187
WRT1V.HE,2017-02-28,2017-02-28,0,27.271065258,27.11200765930346,15.615190928,15.615190928058711,,15.61533146618234
WRT1V.HE,2017-03-31,2017-03-31,0,28.181411966,28.017044799383235,16.136448074,16.13644807422509,,16.13659330370996
WRT1V.HE,2017-04-30,2017-04-28,2,31.935343205,31.582424617366396,17.556973196,17.556973195859715,,17.55686151937084
WRT1V.HE,2017-05-31,2017-05-31,0,30.192896036,29.859233292089694,16.599034587,16.599034586783283,,16.598929003555437
WRT1V.HE,2017-06-30,2017-06-30,0,29.564472466,29.237754453465314,16.253548531,16.253548531050797,,16.253445145392508
WRT1V.HE,2017-07-31,2017-07-31,0,29.125529784,28.648076699370915,25.936977633,25.876377218457943,,25.876025799534187
WRT1V.HE,2017-08-31,2017-08-31,0,30.059206607,29.566447813509253,26.768439071,26.70589598948598,,26.705533305129233
WRT1V.HE,2017-09-30,2017-09-29,1,31.070689832,30.561349853825785,27.669188963,27.604541324766124,,27.60416643619052
WRT1V.HE,2017-10-31,2017-10-31,0,28.772383011,28.21440145102781,28.03967735,28.039677349614397,,27.928638966193507
WRT1V.HE,2017-11-30,2017-11-30,0,28.876442263,28.316442685932074,28.141086671,28.141086670951157,,28.029646702056777
WRT1V.HE,2017-12-31,2017-12-29,2,27.367583117,26.836844779820307,26.670651512,26.670651511568124,,26.565034532039395
WRT1V.HE,2018-01-31,2018-01-31,0,28.64751191,28.2358692,27.917986164,25.25603864604651,,25.16538630942813
WRT1V.HE,2018-02-28,2018-02-28,0,31.046350984,29.7127908,26.577095517,26.577095516744187,,26.481701466913655
WRT1V.HE,2018-03-31,2018-03-29,2,28.854809671,27.615384615384613,24.70101128,24.70101128023233,,24.61237573411029
WRT1V.HE,2018-04-30,2018-04-30,0,27.923680547,26.878036152100748,27.056781952,27.056781952072537,,27.008503919766696
WRT1V.HE,2018-05-31,2018-05-31,0,28.611884572,27.5404693377191,27.723620487,27.723620487435234,,27.674152599942254
WRT1V.HE,2018-06-30,2018-06-29,1,26.626376408,25.62931152633743,25.799752989,25.799752988860106,,25.753717901964503
WRT1V.HE,2018-07-31,2018-07-31,0,28.948975278,28.015151515151512,25.683017561,25.743448190823294,,25.638373650823386
WRT1V.HE,2018-08-31,2018-08-31,0,28.479278546,27.560606060606062,25.266310949,25.325761092,,25.22239138499067
WRT1V.HE,2018-09-30,2018-09-28,2,26.287360461,25.439393939393938,23.321680089,23.376554630823364,,23.28114081110463
WRT1V.HE,2018-10-31,2018-10-31,0,22.513496134,21.92465085120946,22.439283719,22.439283719017606,,22.455617981104808
WRT1V.HE,2018-11-30,2018-11-30,0,21.504089964,20.941645914340224,21.433204907,21.433204907304784,,21.448806812905158
WRT1V.HE,2018-12-31,2018-12-28,3,20.778812938,20.235338663404544,20.71031865,20.71031865,,20.725394343902444
WRT1V.HE,2019-01-31,2019-01-31,0,21.272300399,21.884615384615383,21.202179402,17.909074942021277,,17.5315343076615
WRT1V.HE,2019-02-28,2019-02-28,0,21.43243081,21.969230769230766,17.978319169,17.978319168510637,,17.599318798833476
WRT1V.HE,2019-03-31,2019-03-29,2,21.590022213,22.13076923076923,18.110512692,18.11051269180851,,17.728725554707253
WRT1V.HE,2019-04-30,2019-04-30,0,21.351671947,21.876923076923077,15.382644618,15.382644617550275,,15.080203567794367
WRT1V.HE,2019-05-31,2019-05-31,0,19.647442154,20.130769230769232,14.154845627,14.154845627330877,,13.87654456291064
WRT1V.HE,2019-06-30,2019-06-28,2,19.151939218,19.623076923076923,13.797864423,13.797864423126143,,13.52658203285634
WRT1V.HE,2019-07-31,2019-07-31,0,17.624111828,18.07142857142857,14.364116834,14.364116834008527,,14.120995645301507
WRT1V.HE,2019-08-31,2019-08-30,1,17.268069165,17.706349206349206,14.073932656,14.07393265554371,,13.835723006002487
WRT1V.HE,2019-09-30,2019-09-30,0,15.905818976,16.30952380952381,12.963662755,12.96366275533049,,12.744245081727975
WRT1V.HE,2019-10-31,2019-10-31,0,20.305156763,21.026666666666667,19.57652698,19.57652697965035,,19.757789359173735
WRT1V.HE,2019-11-30,2019-11-29,1,19.605570935,20.30222222222222,18.902045074,18.902045073566434,,19.0770623108657
WRT1V.HE,2019-12-31,2019-12-30,1,21.137792656,21.88888888888889,20.379284586,20.3792845856643,,20.567979833847104
WRT1V.HE,2020-01-31,2020-01-31,0,23.766604434,29.93243243243243,22.913764141,28.247140276939657,,32.37550827285761
WRT1V.HE,2020-02-29,2020-02-28,1,25.947795376,25.416216216216217,23.98520155,23.985201549827543,,27.490679891463024
WRT1V.HE,2020-03-31,2020-03-31,0,18.459246178,18.08108108108108,17.0630581,17.063058099568966,,19.55685330432663
WRT1V.HE,2020-04-30,2020-04-30,0,21.4383934,20.95,16.597964881,16.597964881004184,,18.995251354701825
WRT1V.HE,2020-05-31,2020-05-29,2,22.461705734,21.95,17.390230508,17.390230507782384,,19.901945930105253
WRT1V.HE,2020-06-30,2020-06-30,0,23.529787982,22.99375,18.217157756,18.217157755732217,,20.84830839318258
WRT1V.HE,2020-07-31,2020-07-31,0,29.170615137,28.32,7.949528655,7.934472729545454,,8.262954826539854
WRT1V.HE,2020-08-31,2020-08-31,0,29.516707181,28.656,8.043845097,8.02861054159089,,8.360989883803885
WRT1V.HE,2020-09-30,2020-09-30,0,27.679123233,26.872,7.543069704,7.528783587159072,,7.8404704130924765
WRT1V.HE,2020-10-31,2020-10-30,1,23.1796405151031,22.740000000000002,5.750337559,5.742157847197724,,5.874773071168106
WRT1V.HE,2020-11-30,2020-11-30,0,26.7812850395841,26.273333333333333,6.64382302,6.634372347055476,,6.787593278649518
WRT1V.HE,2020-12-31,2020-12-30,1,27.6918895042642,27.166666666666668,6.869723118,6.859951107396871,,7.018381783937272
WRT1V.HE,2021-01-31,2021-01-29,2,27.5423872787197,35.243478260869566,6.832635042,7.033005570879766,,7.017622162080671
WRT1V.HE,2021-02-28,2021-02-26,2,41.6352642187363,41.31304347826087,8.256322543,8.244216498211143,,8.226183787822668
WRT1V.HE,2021-03-31,2021-03-31,0,39.1464376478836,38.84347826086956,7.762785266,7.751402883079179,,7.734448112019333
WRT1V.HE,2021-04-30,2021-04-30,0,49.1934744753002,48.79545454545454,8.997380441,8.98465430219236,,8.970061633978046
WRT1V.HE,2021-05-31,2021-05-31,0,50.6369718632573,50.227272727272734,9.261393002,9.248293436350764,,9.23327257153772
WRT1V.HE,2021-06-30,2021-06-30,0,57.3503803501054,56.88636363636364,10.489260943,10.474424647595475,,10.45741232875969
WRT1V.HE,2021-07-31,2021-07-30,1,53.2700864746873,52.875,10.727099742,10.727099741571429,,10.979453746660203
WRT1V.HE,2021-08-31,2021-08-31,0,50.3945932331458,50.020833333333336,10.148056138,10.1480561385,,10.386788197687608
WRT1V.HE,2021-09-30,2021-09-30,0,43.4682226513307,43.145833333333336,8.753279576,8.753279576357142,,8.959199649067488
WRT1V.HE,2021-10-31,2021-10-29,2,42.889834448,42.83928571428571,11.19514521,11.177515059921245,,11.354140940299258
WRT1V.HE,2021-11-30,2021-11-30,0,43.926770837,43.87499999999999,11.465807328,11.447750938818897,,11.628647057238549
WRT1V.HE,2021-12-31,2021-12-30,1,44.194944041,44.14285714285714,11.535806152,11.51763952818896,,11.69964001851595
WRT1V.HE,2022-01-31,2022-01-31,0,38.831479959,33.9375,10.135829677,8.77884701557377,,8.900120218327096
WRT1V.HE,2022-02-28,2022-02-28,0,30.957943925,31.46875,8.151374196,8.140238438934427,,8.252689742039951
WRT1V.HE,2022-03-31,2022-03-31,0,25.534923758,25.956249999999997,6.723467137,6.714282072868853,,6.807034855748146
WRT1V.HE,2022-04-30,2022-04-29,1,179.35694315,192.45000000000002,8.404218923,8.38874153999998,,8.53654378705682
WRT1V.HE,2022-05-31,2022-05-31,0,183.737185461,197.15,8.60946615,8.59361078,,8.745022642859196
WRT1V.HE,2022-06-30,2022-06-30,0,173.11276794,185.75,8.11163245,8.0966939,,8.23935052453003
WRT1V.HE,2022-07-31,2022-07-29,2,117.224355458,122.1142857142857,24.553648241,24.317555469807694,,24.730269935865575
WRT1V.HE,2022-08-31,2022-08-31,0,112.918266594,117.62857142857142,23.651700938,23.424280736826923,,23.82183465745404
WRT1V.HE,2022-09-30,2022-09-30,0,90.263302249,94.02857142857141,18.906424044,18.72463150471149,,19.04242357485578
WRT1V.HE,2022-10-31,2022-10-31,0,92.731760834,-690.0,15.82516043,15.764059424710425,,15.969023562430351
WRT1V.HE,2022-11-30,2022-11-30,0,,-823.8,18.893865453,18.820916165328185,,19.06562552279728
WRT1V.HE,2022-12-31,2022-12-30,1,,-786.8000000000001,18.045269893,17.97559703675676,,18.209315563652464
WRT1V.HE,2023-01-31,2023-01-31,0,,-87.2,19.999333181,-84.58734361967214,,-79.50913287985308
WRT1V.HE,2023-02-28,2023-02-28,0,,-91.56,,-88.81671080065574,,-83.48458952384574
WRT1V.HE,2023-03-31,2023-03-31,0,,-86.88,,-84.27693134950819,,-79.2173562454316
WRT1V.HE,2023-04-30,2023-04-28,2,45.853530722,45.65217391304348,30.30778339,30.16065822815529,,30.625504268325702
WRT1V.HE,2023-05-31,2023-05-31,0,46.246560985,46.04347826086956,30.567564391,30.419178155825243,,30.88800859062564
WRT1V.HE,2023-06-30,2023-06-30,0,45.045635181,44.847826086956516,29.773789111,29.6292561546116,,30.085912050264724
WRT1V.HE,2023-07-31,2023-07-31,0,60.452934018,60.131578947368425,18.271458732,18.222209516846362,,17.83584700901752
WRT1V.HE,2023-08-31,2023-08-31,0,62.040319594,61.71052631578947,18.751234453,18.700692042452804,,18.304184348422794
WRT1V.HE,2023-09-30,2023-09-29,1,56.9077728980369,56.60526315789474,17.1999596201351,17.15359854299191,,16.789893617679077
WRT1V.HE,2023-10-31,2023-10-31,0,59.4740462458331,34.06060606060606,17.9755970367567,13.741675420661137,,13.393273279981571
WRT1V.HE,2023-11-30,2023-11-30,0,38.2847465827991,38.36363636363636,15.5097683590062,15.477723383057851,,15.08530602531732
WRT1V.HE,2023-12-31,2023-12-29,2,39.6909398814564,39.77272727272727,16.0794399456522,16.04621796229337,,15.639387170796985
WRT1V.HE,2024-01-31,2024-01-31,0,41.4297810572154,31.136363636363633,16.783872552795,9.850073442284314,,9.856306052227842
WRT1V.HE,2024-02-29,2024-02-29,0,32.604976849212,32.48863636363636,10.2903720925182,10.277868602733887,,10.284371899021679
WRT1V.HE,2024-03-31,2024-03-28,3,32.1373993567958,32.02272727272727,10.1428011740876,10.130476992831094,,10.136887027437249
WRT1V.HE,2024-04-30,2024-04-30,0,35.464759959142,35.42857142857143,10.9864364175401,10.974698771794765,,10.972129607627156
WRT1V.HE,2024-05-31,2024-05-31,0,39.2339121552605,39.19387755102041,12.154061716524,12.141076607852565,,12.138234395995363
WRT1V.HE,2024-06-30,2024-06-28,2,36.7722165474974,36.734693877551024,11.3914663315508,11.379295961538462,,11.37663208164106
WRT1V.HE,2024-07-31,2024-07-31,0,29.7967161845192,29.7734375,10.4594519447588,10.469163599303528,,10.494485655212639
WRT1V.HE,2024-08-31,2024-08-30,1,31.30570758405,31.28125,10.9891486714286,10.999352152089136,,11.025956589732722
WRT1V.HE,2024-09-30,2024-09-30,0,31.4308053166536,31.40625,11.0330613534323,11.04330560724234,,11.07001635632506
WRT1V.HE,2024-10-31,2024-10-31,0,23.5904344897272,23.662162162162165,8.93196255077585,8.931962550775776,,8.97927963244055
WRT1V.HE,2024-11-30,2024-11-29,1,23.1795217244863,23.249999999999996,8.7763801077155,8.776380107715518,,8.822872991213
WRT1V.HE,2024-12-31,2024-12-30,1,23.0515325025261,23.12162162162162,8.72792000249999,8.7279200025,,8.774156168535567
WRT1V.HE,2025-01-31,2025-01-31,0,24.5941394408892,24.66891891891892,9.31199179693964,9.31199179693957,,9.361322083963575
WRT1V.HE,2025-02-28,2025-02-28,0,21.2839057568452,21.5,8.9517756227235,8.951775622723428,8.905945419103313,8.887117727698538
WRT1V.HE,2025-03-31,2025-03-31,0,19.0943712658537,19.288235294117648,8.03088160517383,8.030881605173766,7.989766081871345,7.972875247366212
WRT1V.HE,2025-04-30,2025-04-30,0,17.5909297444663,17.67391304347826,8.43984414157894,8.43984414157893,8.407445708376423,8.358066770768966
WRT1V.HE,2025-05-31,2025-05-30,1,19.0730683514724,19.163043478260867,9.15095032078946,9.150950320789386,9.115822130299897,9.062282728699683
WRT1V.HE,2025-06-30,2025-06-30,0,21.6803340762057,21.782608695652172,10.4018743294737,10.401874329473685,10.361944157187176,10.30108598316175
WRT1V.HE,2025-07-31,2025-07-31,0,25.3997527086783,25.51578947368421,10.7120052080657,10.70401117432836,10.706713780918728,10.647730013017602
WRT1V.HE,2025-08-31,2025-08-29,2,26.2380283756313,26.357894736842105,11.0655367330844,11.057278869850746,11.060070671378092,10.999140244470329
WRT1V.HE,2025-09-30,2025-09-30,0,26.6676446549448,26.789473684210527,11.2467216396564,11.23832856380597,11.241166077738516,11.179237988089852
WRT1V.HE,2025-10-31,2025-10-31,0,27.7704362806997,27.813725490196077,12.1294744033959,12.129474403395953,12.113578138343296,12.039632244504672
WRT1V.HE,2025-11-30,2025-11-28,2,27.3201577932439,27.362745098039216,11.9328033344653,11.932803334465317,11.917164816396243,11.844417904269488
WRT1V.HE,2025-12-31,2025-12-30,1,29.7575348231678,29.803921568627448,12.9973923815029,12.99739238150289,12.980358667805293,12.901121615542545
YAR.OL,2010-01-31,2010-01-29,2,216.976925587,504.1350948583179,5.562241988,5.861770307977265,5.650757034021224,5.718690926426091
YAR.OL,2010-02-28,2010-02-26,2,212.149710526,18.850603483044566,5.438495473,6.532317564495116,6.300360193864442,6.291254512033186
YAR.OL,2010-03-31,2010-03-31,0,19.63392428,20.03166859644732,6.36072525,6.941593182224455,6.695102761843113,6.685426572910887
YAR.OL,2010-04-30,2010-04-30,0,13.012410843,13.45976729546449,5.742592517,6.5222196577480815,,6.21637405921265
YAR.OL,2010-05-31,2010-05-31,0,11.016408584,12.312015615878115,4.861723647,5.966051902207961,,5.686286605932332
YAR.OL,2010-06-30,2010-06-30,0,10.595785325,11.910555625687364,4.676095633,5.771515831684387,,5.500872890074517
YAR.OL,2010-07-31,2010-07-30,1,8.916014525,9.067876724359502,9.26235402,10.861375757257731,,10.16443783219365
YAR.OL,2010-08-31,2010-08-31,0,9.526290748,9.963438443547377,9.89633621,11.934067043387028,,11.16829812896236
YAR.OL,2010-09-30,2010-09-30,0,10.713023564,10.427881716040634,11.129167252,12.490370691288264,,11.688905644187678
YAR.OL,2010-10-31,2010-10-29,2,10.216414706,9.748063818548355,13.939840561,14.627439135868872,,13.937665749721845
YAR.OL,2010-11-30,2010-11-30,0,9.230070556,9.46518450806633,12.594018119,14.202965109652634,,13.533208274842758
